,Unnamed: 0,productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3,tokens,keyatm_label,Accuracy
53,9300,B000E3NYD8,"All Small & Mighty, Triple Concentrated Liquid Laundry Detergent, Free Clear, 32-Load Bottles (Pack of 9)",A1O85PWVAXRGCB,11/11,5.0,1177459200,"Ive been using this product for a year now. It works great for me & my family. I ordered it from Amazon once..I had no problems. I keep reading people saying it's goopy, etc but Ive never gotten one like that. This stuff pours out great & I love the small bottle. It's such a space saver. Im doing laundry for 7 people in our house and It's worked great on our 5 kids. My daughter has eczema which is why I need to have a free & clear product. It did slow her itching down some so thats always a plus in my book :) Overall Im happy with how the clothes clean up and the value of this product. The price on Amazon has gone up over the past year...I can buy these for around $4.00 at my local Wal Mart.",health personal care,household supplies,laundry,143,beauty,False
54,8562,B000B6R088,Baby Bundle,A3KXSVA7NPDMZ9,1/1,4.0,1170892800,I recieved this as a shower gift before my son was born. The toys included were great throughout his first year.We use the toys as beach toys now that my son is 2. His favorite part is the alligator that sprays water.I like that the toys are all brightly colored instead of being the usual light blue or pink of most baby toys.The only down side I found was that the storage containers have no drainage in the bottoms so you have to dry all the toys before putting them away.,toys games,baby toddler toys,unknown,91,toys games,True
55,5314,B0007WWZKO,Activity Tunnel,A2YZBBC9262CC4,8/9,4.0,1132963200,"when our friend got this for our daughter she could not crawl yet, but she loved laying under the toy and hitting it, makeing the lights and sounds come on. the only downside to it is that sometimes the toy may fall (or get pulled down by little hands) and its hard to asemble... also if you dont turn it off when done playing the batteries die quickly.",toys games,baby toddler toys,shape sorters,68,toys games,True
56,27822,B0002OVC9W,Loupe Magnifier - 10x Triplet Folding Loupe Magnifier - High Quality Imported BelOMO Lens (10x21mm with 17mm viewing area),AUCVMEILHJPMH,3/8,4.0,1297641600,"40 years ago I completed a course in basic Russian while in the military. It was for readers not listeners or speakers. Haven't had much call to use it until I got this loupe. The users manual in Russian techno speak is about 200 words that even the Google Tranlator had trouble wrapping itself around. It is in 6 point Arial Cyrilic on a 3.5x5,5 inch 24 lb. sheet.Following is the text, 4 of seven sections:""'''' ''''''''''''1 '''''''''''''' '''''''''''' '' 3-10' ('''''''''''') '''''''''''' ''' ''''''''' ''''''' ' ''''''' ''''''''''.'''' '''''' ''''''''''''''' ''' ''''''''''' '' '''' 1 '' '''' 40'.'''' ''''''''''' ' '''''''''''' ' '''' 25706-83, '' '' 07526946.072-94.2 ''''''''''' '''''''''''''''''''''''', '''' 10'''''''' '''' '''''', '' 17''''', '', '' ''''' 0,06'''''''''' ''''''', '', '' ''''' 36 ' 28 ' 25'''' '''''', ''' 103 ''''''''''''''''' '''''''''''' '' 3-10' 1 '''''''''' 1 '''''''''' 1 ''4 '''''''' '' '''''''''''4.1 '''' ''''''' ''''''''' '''''''''. '' ''''''' ''''''''' ' ''''''' ' ''''''''' '' '''''''''''' ''''''''''' '''''' ''''''''' ''''''''''', ''''''''''' ''''''''''' ''''''''' ''''''''.4.2 '''''''' ''''''' ' '''''''''' '''''''''''' '''''''''''' '''''' '''''''' '''''' '''''''' ''' '''''''''' ''''''''', ''''''' ''''' ''' '''''' ''''''''' ''''', '''''' ''''''''' '''''''.5 ''''''''''''' ' '''''''6 ''''''''''''''''' ' ''''''''7 ''''''' ''''''''''''""Oops! This Amazon utility does not accept two language scripts.Now the translation as best as Google and I can parse:""Magnifier Viewer1 PurposeMagnifier Viewer, etc 3-10x (triplet) prednaznachna to Fight view details and melkeih predmetyuov.loop must be maintained at a temperature of plus 1 to plus 40 C.lens produced in accordance with Coast 25706-83, TU RB 07526946.072-94.2 SpecificationsMagnification, times 10linear field of view, mm 17mass, cells are not more than 0,06Dimensions, mm, not exceeding 36 x 28 x 25lifetime, 10 years3 for completenessMagnifier Viewer, etc 3-10x 1 pcLabel 1 copyBox 1 pc4 instructions espluatatsii4.1 loop requires careful handling. It should be kept clean and protected from mechanical damage of sharp fluctuations in temperature, prolonged exposure to solar radiation.4.2 Remove dust from optical surfaces is a slight touch of a soft brush or a flannel cloth, grease stains are removed barely vaton, sdegka moistened with alcohol.5 Certificate ni acceptance6 transportation and storage7 grants the manufacturer""I sure would like a complete and accurate English version from a science dictionary in Russian, Ukranian or Bylorus; whatever this is in.",health personal care,medical supplies equipment,daily living aids,370,health personal care,True
57,11439,B00081H73E,Snug Tub Junior,A2P165XQAMO3ZB,0/0,5.0,1195603200,"We bought this tub for a trip to Hawaii when my daughter was 11 months. It was perfect for our trip- easy to inflate and perfect size for the suitcase. It fit our daughter who is about 20 pounds perfectly. I recommend for travel, but it might be small for everyday use though. I also purchased the regular size snug tub for our home use.",baby products,safety,bathroom safety,65,baby products,True
58,8038,B000ETRE0G,Disney Cars,A7RGQYDOEFBZN,0/0,1.0,1168387200,I bought this product for my son for Christmas. It is a cute concept however the product falls apart alot and the car doesnt stay on the track that often. I thing it would be a good toy with a few adjustments.,toys games,vehicles remote control,vehicle playsets,42,toys games,True
59,15867,B000AUXW78,Guidecraft Full Size Toy Grocery Items Basket,A31PGZJWTTKQQZ,1/1,3.0,1226188800,This basket of food is just okay. The bread and the cheese are huge! And the cans don't have a label on them. The eggs are okay although I was surprised that they are really flimsy plastic. For the money (it was on sale at Target for $11) it is fine but not really a proper size for a pretend kitchen.,toys games,dress up pretend play,pretend play,61,grocery gourmet food,False
60,778,B00000IZYR,Chicco Flip 'n Play Table,AGFW667QNHDOY,3/3,4.0,1022025600,"I really like this activity table for all of its' different activity choices and the added bonus of the flip side building surface. A draw back to this table is that it is not sturdy for little ones to try to pull up on because it is relatively light weight and the legs are not permently in a locked/fixed position. That said however, I still think that this table is by far the best out of it's competion. It provides kids with the most varied activities and really encourages creativity and developmental growth in play.",toys games,action toy figures,figures,95,toys games,True
61,38167,B000141FTK,Dr. Bronner - Castile Soap,A18Z7ICRLVHBBP,1/1,5.0,1337472000,"I use this soap to wash my face, and I have also used it to wash my hair. What I like about this soap, is that it also clears my sinuses in the shower, which is an added bonus, as I always have sinus issues during allergy season. The soap does feel a bit drying on the skin initially, but it doesn't feel squeaky clean like it does with sulphate soaps. I think I'm probably using way too much, as a tiny bit goes a very long way. I really like this soap, and it will certainly be a staple in my house for a long time, given the incredible sinus clearing added bonus. I used to use a neti pot, but I stopped using it because I read about the brain eating amoeba that can be found in our water supply, and it freaked me out. I don't need a neti pot anymore; score!",beauty,bath body,cleansers,155,beauty,True
62,773,B00000IWG2,"Star Wars Episode 1 Electronic Sith Droid Attack Game (It tracks you, it attacks you and your light saber is your only defense!)",A107KZXC1R0MAI,1/1,5.0,1021680000,this is truly a great toy. if you are crazy about jedies and star wars this will be a great toy. its a good toy to play with if you got nothing to do or are tired of just sitting around. it is alson good practice for baseball. its very fast paced!,toys games,electronics for kids,unknown,52,toys games,True
63,21671,B000OVBYFK,Playskool Rose Petal Cottage Stew & Simmer Veggie Set,A3SL5EF3SJZS6D,0/0,5.0,1264809600,"My daughter liked it and I liked the quality and the safety of the product. I did put away the wooden spoon till she got a little older since its hard, but the veggies and the pot is safe. She still loves playing with it.",toys games,dress up pretend play,pretend play,45,toys games,True
64,26630,B00005BVRQ,Melissa & Doug Classic Wooden Abacus,A1856SEDLHRCYW,1/1,4.0,1293235200,"Though it seems like it would be a boring toy, this is great for my 3-year-old who is currently obsessed with counting everything, all the time. We've had fun making patterns with the different colored beads as well. The base piece of wood is a bit warped, however, so it doesn't sit flat. It doesn't really detract from the fun of the toy though--just makes it a bit wobbly.",toys games,learning education,mathematics counting,69,toys games,True
